Date,portfolio_value
2025-05-09,94712.68710910337
2025-05-12,96985.89019073609
2025-05-13,96959.99098048998
2025-05-14,97780.323890729
2025-05-15,98000.92914233966
2025-05-16,98247.47980064832
2025-05-19,99242.3485292374
2025-05-20,99090.9596204456
2025-05-21,97879.81536809381
2025-05-22,98375.08158107642
2025-05-23,97362.91370867833
2025-05-27,99635.97156129683
2025-05-28,98915.77039048316
2025-05-29,99201.25566066123
2025-05-30,99564.59696177124
2025-06-02,99912.80397218245
2025-06-03,100129.07949594515
2025-06-04,100323.72614805086
2025-06-05,101147.73537452548
2025-06-06,101731.68192724614
2025-06-09,102244.25385881365
2025-06-10,101848.47254841994
2025-06-11,102216.13698097444
2025-06-12,103567.85900449127
2025-06-13,102722.22092798726
2025-06-16,103626.25761327991
2025-06-17,103388.35321786026
2025-06-18,103864.15541229611
2025-06-20,103249.93372502949
2025-06-23,105109.90454866935
2025-06-24,105998.79379371139
2025-06-25,106465.94970363069
2025-06-26,107586.26193431359
2025-06-27,107259.6837739318
2025-06-30,107577.60907502113
2025-07-01,106418.36882887226
2025-07-02,106210.74616440204
2025-07-03,107886.88147356291
2025-07-07,107644.65394669876
2025-07-08,107406.74955127909
2025-07-09,108896.89108925426
2025-07-10,108457.85203554662
2025-07-11,108855.79819905054
2025-07-14,108790.91158407966
2025-07-15,109396.48700845728
2025-07-16,109353.22926514335
2025-07-17,110668.18814793199
2025-07-18,110311.32825660075
2025-07-21,110313.49313133852
2025-07-22,109277.53151254571
2025-07-23,109407.29814608402
2025-07-24,110490.84063963525
2025-07-25,111102.90407019513
2025-07-28,110841.20592838075
2025-07-29,110856.34679385547
2025-07-30,111001.247696465
2025-07-31,115382.99192739734
2025-08-01,113352.16160164299
2025-08-04,115845.82470587213
2025-08-05,114139.40766576184
2025-08-06,113531.67396304994
2025-08-07,112644.94961437321
2025-08-08,112904.46966701534
2025-08-11,112846.08425103364
2025-08-12,114461.6560766681
2025-08-13,112588.71585869476
2025-08-14,112999.63143815973
2025-08-15,112500.03549732917
2025-08-18,111836.06806056637
