Date,portfolio_value
2025-04-15,107039.61661835037
2025-04-16,102872.19858101112
2025-04-17,104307.23137262935
2025-04-21,102284.41257353386
2025-04-22,105768.74240784427
2025-04-23,108342.27443532934
2025-04-24,110338.59885364954
2025-04-25,110820.47188674001
2025-04-28,111275.87485098874
2025-04-29,111842.47178748407
2025-04-30,112525.56811218504
2025-05-01,112959.79007404111
2025-05-02,108739.41554950849
2025-05-05,105318.63673788245
2025-05-06,105117.40543076549
2025-05-07,103920.66860367976
2025-05-08,104577.29480645614
2025-05-09,105128.00803484574
2025-05-12,111766.43897565587
2025-05-13,112901.12325510485
2025-05-14,112582.98753783273
2025-05-15,112116.3906799237
2025-05-16,112015.64542464966
2025-05-19,110700.68401756807
2025-05-20,109682.65301343241
2025-05-21,107153.46738595395
2025-05-22,106766.40240040352
2025-05-23,103537.32955465082
2025-05-27,106156.64976473377
2025-05-28,106267.98955549877
2025-05-29,106018.783106505
2025-05-30,106495.99074324922
2025-06-02,106946.67958111897
2025-06-03,107779.13611025228
2025-06-04,107540.54044009368
2025-06-05,106379.3455365252
2025-06-06,108123.78245164391
2025-06-09,106814.12640743851
2025-06-10,107461.00044606299
2025-06-11,105398.41974508285
2025-06-12,105621.1155168743
2025-06-13,104162.99021035984
2025-06-16,105207.53996028715
2025-06-17,103733.50663373343
2025-06-18,104231.91947863818
2025-06-20,106575.52261560781
2025-06-23,106840.63703155803
2025-06-24,106204.36565009663
2025-06-25,106872.45307163658
2025-06-26,106575.52261560781
2025-06-27,106617.94125976661
2025-06-30,108786.56445722486
2025-07-01,110191.66851550023
2025-07-02,112641.3142020308
2025-07-03,113229.86969812933
2025-07-07,111321.047432073
2025-07-08,111352.86341906873
2025-07-09,111952.02151924753
2025-07-10,112625.40618199152
2025-07-11,111962.6241764106
2025-07-14,110615.84672925045
2025-07-15,110875.66390399662
2025-07-16,111432.40341309944
2025-07-17,111358.16878194491
2025-07-18,111973.22678049085
2025-07-21,112662.51946327415
2025-07-22,113680.55853599908
2025-07-23,113547.99729372932
2025-07-24,113341.20948889434
2025-07-25,113404.84146288577
2025-07-28,113494.98411407956
2025-07-29,112020.95078752584
2025-07-30,110843.84791700091
2025-07-31,110059.11534181976
2025-08-01,107307.24201113918
2025-08-04,107821.5628760832
2025-08-05,107593.55361974346
2025-08-06,113070.79777865722
2025-08-07,116665.73034871701
2025-08-08,121607.4483814434
2025-08-11,120593.55640436811
2025-08-12,121904.70280194898
2025-08-13,123858.15493029376
2025-08-14,123566.1978040751
2025-08-15,122934.51086765286
2025-08-18,122562.93274301357
